NAICS_ID,ID_GROUP,Business Description,Date,Sales,Status
44812,448,Women's clothing stores,2004/07/01,2595.0,Estimated
44814,448,Family clothing stores,2004/07/01,5840.0,Estimated
44819,448,Other clothing stores,2004/07/01,790.0,Estimated
4482,448,Shoe stores,2004/07/01,1950.0,Estimated
44831,448,Jewelry stores,2004/07/01,1792.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/07/01,5677.0,Estimated
45111,451,Sporting goods stores,2004/07/01,2530.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/07/01,1086.0,Estimated
451211,451,Book stores,2004/07/01,1172.0,Estimated
452,452,General merchandise stores,2004/07/01,39651.0,Estimated
4521,452,Department stores,2004/07/01,16454.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/07/01,6049.0,Estimated
452112,452,Discount dept. stores,2004/07/01,10405.0,Estimated
4529,452,Other general merchandise stores,2004/07/01,23197.0,Estimated
45291,452,Warehouse clubs and superstores,2004/07/01,20099.0,Estimated
45299,452,All other gen. merchandise stores,2004/07/01,3098.0,Estimated
453,453,Miscellaneous store retailers,2004/07/01,8407.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/07/01,3014.0,Estimated
45321,453,Office supplies and stationery stores,2004/07/01,1592.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/07/01,1422.0,Estimated
45330,453,Used merchandise stores,2004/07/01,778.0,Estimated
454,454,Nonstore retailers,2004/07/01,16647.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/07/01,11655.0,Estimated
45431,454,Fuel dealers,2004/07/01,1680.0,Estimated
722,722,Food services and drinking places,2004/07/01,33125.0,Estimated
7224,722,Drinking places,2004/07/01,1530.0,Estimated
7225,722,Restaurants and other eating places,2004/07/01,28982.0,Estimated
722511,722,Full service restaurants,2004/07/01,14680.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/07/01,14302.0,Estimated
441,441,Motor vehicle and parts dealers,2004/08/01,76377.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/08/01,70514.0,Estimated
4411,441,Automobile dealers,2004/08/01,65194.0,Estimated
44111,441,New car dealers,2004/08/01,59246.0,Estimated
44112,441,Used car dealers,2004/08/01,5948.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/08/01,5863.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/08/01,17093.0,Estimated
442,442,Furniture and home furnishings stores,2004/08/01,8883.0,Estimated
4421,442,Furniture stores,2004/08/01,4786.0,Estimated
4422,442,Home furnishings stores,2004/08/01,4097.0,Estimated
44221,442,Floor covering stores,2004/08/01,1832.0,Estimated
442299,442,All other home furnishings stores,2004/08/01,2149.0,Estimated
443,443,Electronics and appliance stores,2004/08/01,8210.0,Estimated
443141,443,Household appliance stores,2004/08/01,1299.0,Estimated
443142,443,Electronics stores,2004/08/01,6911.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/08/01,25578.0,Estimated
4441,444,Building mat. and supplies dealers,2004/08/01,23253.0,Estimated
44412,444,Paint and wallpaper stores,2004/08/01,829.0,Estimated
44413,444,Hardware stores,2004/08/01,1571.0,Estimated
445,445,Food and beverage stores,2004/08/01,40617.0,Estimated
4451,445,Grocery stores,2004/08/01,36607.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/08/01,34629.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/08/01,2622.0,Estimated
446,446,Health and personal care stores,2004/08/01,16377.0,Estimated
44611,446,Pharmacies and drug stores,2004/08/01,13783.0,Estimated
447,447,Gasoline stations,2004/08/01,28729.0,Estimated
448,448,Clothing and clothing access. stores,2004/08/01,15588.0,Estimated
4481,448,Clothing stores,2004/08/01,11380.0,Estimated
44811,448,Men's clothing stores,2004/08/01,720.0,Estimated
44812,448,Women's clothing stores,2004/08/01,2644.0,Estimated
44814,448,Family clothing stores,2004/08/01,6126.0,Estimated
44819,448,Other clothing stores,2004/08/01,870.0,Estimated
4482,448,Shoe stores,2004/08/01,2280.0,Estimated
44831,448,Jewelry stores,2004/08/01,1800.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/08/01,6706.0,Estimated
45111,451,Sporting goods stores,2004/08/01,2621.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/08/01,1016.0,Estimated
451211,451,Book stores,2004/08/01,2120.0,Estimated
452,452,General merchandise stores,2004/08/01,40239.0,Estimated
4521,452,Department stores,2004/08/01,17203.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/08/01,6512.0,Estimated
452112,452,Discount dept. stores,2004/08/01,10691.0,Estimated
4529,452,Other general merchandise stores,2004/08/01,23036.0,Estimated
45291,452,Warehouse clubs and superstores,2004/08/01,20016.0,Estimated
45299,452,All other gen. merchandise stores,2004/08/01,3020.0,Estimated
453,453,Miscellaneous store retailers,2004/08/01,8750.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/08/01,3455.0,Estimated
45321,453,Office supplies and stationery stores,2004/08/01,2079.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/08/01,1376.0,Estimated
45330,453,Used merchandise stores,2004/08/01,748.0,Estimated
454,454,Nonstore retailers,2004/08/01,18079.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/08/01,12540.0,Estimated
45431,454,Fuel dealers,2004/08/01,1904.0,Estimated
722,722,Food services and drinking places,2004/08/01,32184.0,Estimated
7224,722,Drinking places,2004/08/01,1498.0,Estimated
7225,722,Restaurants and other eating places,2004/08/01,28076.0,Estimated
722511,722,Full service restaurants,2004/08/01,14264.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/08/01,13812.0,Estimated
441,441,Motor vehicle and parts dealers,2004/09/01,73580.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/09/01,68038.0,Estimated
4411,441,Automobile dealers,2004/09/01,63519.0,Estimated
44111,441,New car dealers,2004/09/01,57973.0,Estimated
44112,441,Used car dealers,2004/09/01,5546.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/09/01,5542.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/09/01,16164.0,Estimated
442,442,Furniture and home furnishings stores,2004/09/01,8441.0,Estimated
4421,442,Furniture stores,2004/09/01,4525.0,Estimated
4422,442,Home furnishings stores,2004/09/01,3916.0,Estimated
44221,442,Floor covering stores,2004/09/01,1851.0,Estimated
442299,442,All other home furnishings stores,2004/09/01,1956.0,Estimated
443,443,Electronics and appliance stores,2004/09/01,7723.0,Estimated
443141,443,Household appliance stores,2004/09/01,1250.0,Estimated
443142,443,Electronics stores,2004/09/01,6473.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/09/01,25136.0,Estimated
4441,444,Building mat. and supplies dealers,2004/09/01,22852.0,Estimated
44412,444,Paint and wallpaper stores,2004/09/01,758.0,Estimated
44413,444,Hardware stores,2004/09/01,1535.0,Estimated
445,445,Food and beverage stores,2004/09/01,40270.0,Estimated
4451,445,Grocery stores,2004/09/01,36360.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/09/01,34442.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/09/01,2618.0,Estimated
446,446,Health and personal care stores,2004/09/01,15986.0,Estimated
44611,446,Pharmacies and drug stores,2004/09/01,13632.0,Estimated
447,447,Gasoline stations,2004/09/01,27351.0,Estimated
448,448,Clothing and clothing access. stores,2004/09/01,14224.0,Estimated
4481,448,Clothing stores,2004/09/01,10579.0,Estimated
44811,448,Men's clothing stores,2004/09/01,634.0,Estimated
44812,448,Women's clothing stores,2004/09/01,2774.0,Estimated
44814,448,Family clothing stores,2004/09/01,5494.0,Estimated
44819,448,Other clothing stores,2004/09/01,761.0,Estimated
4482,448,Shoe stores,2004/09/01,1796.0,Estimated
44831,448,Jewelry stores,2004/09/01,1732.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/09/01,5757.0,Estimated
45111,451,Sporting goods stores,2004/09/01,2216.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/09/01,1051.0,Estimated
451211,451,Book stores,2004/09/01,1561.0,Estimated
452,452,General merchandise stores,2004/09/01,37587.0,Estimated
4521,452,Department stores,2004/09/01,15985.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/09/01,6335.0,Estimated
452112,452,Discount dept. stores,2004/09/01,9650.0,Estimated
4529,452,Other general merchandise stores,2004/09/01,21602.0,Estimated
45291,452,Warehouse clubs and superstores,2004/09/01,18671.0,Estimated
45299,452,All other gen. merchandise stores,2004/09/01,2931.0,Estimated
453,453,Miscellaneous store retailers,2004/09/01,8392.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/09/01,3209.0,Estimated
45321,453,Office supplies and stationery stores,2004/09/01,1934.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/09/01,1275.0,Estimated
45330,453,Used merchandise stores,2004/09/01,797.0,Estimated
454,454,Nonstore retailers,2004/09/01,18527.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/09/01,12412.0,Estimated
45431,454,Fuel dealers,2004/09/01,2008.0,Estimated
722,722,Food services and drinking places,2004/09/01,30550.0,Estimated
7224,722,Drinking places,2004/09/01,1458.0,Estimated
7225,722,Restaurants and other eating places,2004/09/01,26179.0,Estimated
722511,722,Full service restaurants,2004/09/01,13386.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/09/01,12793.0,Estimated
441,441,Motor vehicle and parts dealers,2004/10/01,68745.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/10/01,63129.0,Estimated
4411,441,Automobile dealers,2004/10/01,58913.0,Estimated
44111,441,New car dealers,2004/10/01,53128.0,Estimated
44112,441,Used car dealers,2004/10/01,5785.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/10/01,5616.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/10/01,16431.0,Estimated
442,442,Furniture and home furnishings stores,2004/10/01,8718.0,Estimated
4421,442,Furniture stores,2004/10/01,4683.0,Estimated
4422,442,Home furnishings stores,2004/10/01,4035.0,Estimated
44221,442,Floor covering stores,2004/10/01,1860.0,Estimated
442299,442,All other home furnishings stores,2004/10/01,2051.0,Estimated
443,443,Electronics and appliance stores,2004/10/01,7713.0,Estimated
443141,443,Household appliance stores,2004/10/01,1278.0,Estimated
443142,443,Electronics stores,2004/10/01,6435.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/10/01,24833.0,Estimated
4441,444,Building mat. and supplies dealers,2004/10/01,22415.0,Estimated
44412,444,Paint and wallpaper stores,2004/10/01,755.0,Estimated
44413,444,Hardware stores,2004/10/01,1496.0,Estimated
445,445,Food and beverage stores,2004/10/01,41050.0,Estimated
4451,445,Grocery stores,2004/10/01,37004.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/10/01,35064.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/10/01,2727.0,Estimated
446,446,Health and personal care stores,2004/10/01,16421.0,Estimated
44611,446,Pharmacies and drug stores,2004/10/01,14055.0,Estimated
447,447,Gasoline stations,2004/10/01,29544.0,Estimated
448,448,Clothing and clothing access. stores,2004/10/01,15570.0,Estimated
4481,448,Clothing stores,2004/10/01,11695.0,Estimated
44811,448,Men's clothing stores,2004/10/01,727.0,Estimated
44812,448,Women's clothing stores,2004/10/01,2990.0,Estimated
44814,448,Family clothing stores,2004/10/01,6230.0,Estimated
44819,448,Other clothing stores,2004/10/01,787.0,Estimated
4482,448,Shoe stores,2004/10/01,1902.0,Estimated
44831,448,Jewelry stores,2004/10/01,1852.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/10/01,5418.0,Estimated
45111,451,Sporting goods stores,2004/10/01,2103.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/10/01,1311.0,Estimated
451211,451,Book stores,2004/10/01,1069.0,Estimated
452,452,General merchandise stores,2004/10/01,41192.0,Estimated
4521,452,Department stores,2004/10/01,17446.0,Estimated
452111,452,Department stores(excl. discount department stores),2004/10/01,6643.0,Estimated
452112,452,Discount dept. stores,2004/10/01,10803.0,Estimated
4529,452,Other general merchandise stores,2004/10/01,23746.0,Estimated
45291,452,Warehouse clubs and superstores,2004/10/01,20533.0,Estimated
45299,452,All other gen. merchandise stores,2004/10/01,3213.0,Estimated
453,453,Miscellaneous store retailers,2004/10/01,8592.0,Estimated
4532,453,"Office supplies, stationery, and gift stores",2004/10/01,3196.0,Estimated
45321,453,Office supplies and stationery stores,2004/10/01,1673.0,Estimated
45322,453,"Gift, novelty, and souvenir stores",2004/10/01,1523.0,Estimated
45330,453,Used merchandise stores,2004/10/01,832.0,Estimated
454,454,Nonstore retailers,2004/10/01,19672.0,Estimated
4541,454,Electronic shopping and mail-order houses,2004/10/01,13030.0,Estimated
45431,454,Fuel dealers,2004/10/01,2498.0,Estimated
722,722,Food services and drinking places,2004/10/01,32258.0,Estimated
7224,722,Drinking places,2004/10/01,1520.0,Estimated
7225,722,Restaurants and other eating places,2004/10/01,27517.0,Estimated
722511,722,Full service restaurants,2004/10/01,14054.0,Estimated
722513-722514-722515,722,Limited service eating places,2004/10/01,13463.0,Estimated
441,441,Motor vehicle and parts dealers,2004/11/01,65221.0,Estimated
4411-4412,441,Automobile and other motor vehicle dealers,2004/11/01,59803.0,Estimated
4411,441,Automobile dealers,2004/11/01,56199.0,Estimated
44111,441,New car dealers,2004/11/01,50718.0,Estimated
44112,441,Used car dealers,2004/11/01,5481.0,Estimated
4413,441,"Automotive parts, acc., and tire stores",2004/11/01,5418.0,Estimated
442-443,442,"Furniture, home furn, electronics, and appliance stores",2004/11/01,19031.0,Estimated
442,442,Furniture and home furnishings stores,2004/11/01,9594.0,Estimated
4421,442,Furniture stores,2004/11/01,5012.0,Estimated
4422,442,Home furnishings stores,2004/11/01,4582.0,Estimated
44221,442,Floor covering stores,2004/11/01,1828.0,Estimated
442299,442,All other home furnishings stores,2004/11/01,2623.0,Estimated
443,443,Electronics and appliance stores,2004/11/01,9437.0,Estimated
443141,443,Household appliance stores,2004/11/01,1412.0,Estimated
443142,443,Electronics stores,2004/11/01,8025.0,Estimated
444,444,Building mat. and garden equip. and supplies dealers,2004/11/01,24035.0,Estimated
4441,444,Building mat. and supplies dealers,2004/11/01,21872.0,Estimated
44412,444,Paint and wallpaper stores,2004/11/01,695.0,Estimated
44413,444,Hardware stores,2004/11/01,1489.0,Estimated
445,445,Food and beverage stores,2004/11/01,41018.0,Estimated
4451,445,Grocery stores,2004/11/01,36876.0,Estimated
44511,445,Supermarkets and other grocery (except convenience) stores,2004/11/01,35117.0,Estimated
4453,445,"Beer, wine, and liquor stores",2004/11/01,2763.0,Estimated
446,446,Health and personal care stores,2004/11/01,16460.0,Estimated
44611,446,Pharmacies and drug stores,2004/11/01,14017.0,Estimated
447,447,Gasoline stations,2004/11/01,27676.0,Estimated
448,448,Clothing and clothing access. stores,2004/11/01,17230.0,Estimated
4481,448,Clothing stores,2004/11/01,12823.0,Estimated
44811,448,Men's clothing stores,2004/11/01,809.0,Estimated
44812,448,Women's clothing stores,2004/11/01,3090.0,Estimated
44814,448,Family clothing stores,2004/11/01,7116.0,Estimated
44819,448,Other clothing stores,2004/11/01,817.0,Estimated
4482,448,Shoe stores,2004/11/01,1870.0,Estimated
44831,448,Jewelry stores,2004/11/01,2409.0,Estimated
451,451,"Sporting goods, hobby, musical instrument, and book stores",2004/11/01,6637.0,Estimated
45111,451,Sporting goods stores,2004/11/01,2306.0,Estimated
45112,451,"Hobby, toy, and game stores",2004/11/01,2187.0,Estimated
451211,451,Book stores,2004/11/01,1089.0,Estimated
452,452,General merchandise stores,2004/11/01,46366.0,Estimated
4521,452,Department stores,2004/11/01,20724.0,Estimated
